parity,days_in_milk,breed,milk_yield_kg,scc,electrical_conductivity,activity_steps,rumination_time,body_temp,milk_fat_pct,milk_protein_pct,mastitis,log_scc,yield_deviation,early_lactation,stress_score
1,109,0,27.107138316050097,17761.14385371923,5.743834346390038,3318,477,39.07337099913987,4.0782523909783945,3.363103145730334,0,9.784768420650057,-0.8928616839499028,0,0
2,109,0,5.024851054680575,200000.0,5.862580710315814,3386,236,39.763355159378946,2.830544842092681,3.8793960449587415,1,12.206072645530174,-22.975148945319425,0,2
1,21,0,31.168817761615607,50533.18300709357,4.521720384781549,4063,582,38.80985492827835,3.878374006815384,3.4234036907514245,0,10.830385488724211,3.168817761615607,1,0
4,184,0,22.860544181803917,200000.0,6.171678850178128,2663,319,40.41105522894659,3.3688044715512917,3.500882026377865,1,12.206072645530174,-5.139455818196083,0,3
5,281,0,21.380755876662505,20834.317348300472,4.093404361776264,4272,494,38.76062377203596,4.212512045094306,3.1392894527304596,0,9.944356778659376,-6.619244123337495,0,0
2,34,0,24.37487026490367,23020.196077464112,4.71676701301266,3887,550,39.34581438543682,3.883103683448635,2.9875842681914815,0,10.044127199940037,-3.62512973509633,1,1
1,137,0,23.735887455354973,22015.821739906707,5.3106867313816135,2617,518,38.981033014604265,3.8561932298793082,3.03964163899371,0,9.99951664385739,-4.264112544645027,0,1
4,59,0,32.78676971394715,71755.26073386095,5.096285786384754,3365,421,39.34814162142368,3.638585077736852,3.2339405443947236,0,11.18101645126662,4.786769713947152,1,1
2,51,0,21.751601791012853,200000.0,6.69052068949575,2069,215,39.19284894688362,2.8643843740623995,3.469498879290451,1,12.206072645530174,-6.2483982089871475,1,2
4,84,1,22.75001833651578,78283.44923964964,4.6658670707552865,2978,456,38.01113678531792,3.369866763306728,3.323214628703576,0,11.268091483386101,-5.2499816634842205,1,0
2,51,1,22.908228562199575,30933.54563713211,5.6353821336643275,3915,518,38.541434506154225,3.6760015501774554,3.117867456117196,0,10.339596493351987,-5.091771437800425,1,0
3,155,0,28.809855656654126,39554.89551032963,4.926199886227286,2994,445,38.593209720904106,4.074542016055706,3.6345868491575413,0,10.585444745822116,0.8098556566541255,0,0
1,287,1,31.358187231655027,38763.573747965325,5.518691287457388,3163,497,39.18735631144633,3.5464311198841645,3.0556121657199933,0,10.565236263714253,3.3581872316550267,0,0
3,84,0,28.155883710137,45253.30127775497,4.996437635878907,2944,456,38.82335030886274,3.764006817265522,2.9512755188973117,0,10.720030902881357,0.15588371013700097,1,0
2,190,0,21.325347708126206,155475.253963431,4.538497476165553,3761,512,38.34908081565231,3.920315921644043,3.406410683941143,0,11.954241859438715,-6.6746522918737945,0,0
2,120,0,27.204853876788373,26452.743368376305,5.161816861191504,5295,428,38.62565095395908,4.245925734082586,2.947106588570129,0,10.183115150939239,-0.7951461232116266,0,0
2,147,1,30.236004457213127,28715.54819815121,4.500181370702568,3287,481,38.483822008692385,3.137929168098848,3.3106329623176407,0,10.265194004119168,2.2360044572131272,0,0
4,135,0,28.55546596530855,11563.976616319676,5.608320955581056,3101,509,38.71710761575295,4.177295696945496,3.3017713910693387,0,9.355650081024168,0.5554659653085494,0,0
2,151,1,36.0484378834216,36654.20288934385,4.419231244795018,3772,366,38.50089717389755,3.978006274571485,3.255303049218383,0,10.509283377120424,8.048437883421599,0,1
1,79,0,20.126084495495945,42675.48946035942,4.61274567991495,4098,543,38.48462506911541,4.322200903215963,3.0040523471396874,0,10.661380017083907,-7.873915504504055,1,0
1,66,0,22.839208245156883,25158.540390994633,4.727274604208501,3376,451,38.7607021570339,3.6162100439486826,3.021935369912698,0,10.132952696055028,-5.1607917548431175,1,0
4,66,0,26.2311793141425,464822.91172246716,6.189675542101575,1656,299,39.931433367286836,3.154860975961768,3.754303945104121,1,13.049411777027979,-1.7688206858574986,1,3
1,88,0,30.136325601002902,40461.938757894386,4.614024160434184,2832,512,38.173815607229905,3.700489728907227,2.843687542969895,0,10.608117027465317,2.136325601002902,1,0
3,180,1,27.686914691907575,10585.82554332322,4.163478109528413,3895,478,39.36206819857877,4.17370059552343,3.203737456972677,0,9.26727117233912,-0.3130853080924254,0,1
3,200,0,23.48809256650815,54086.73911058905,5.004919019290179,3235,416,38.42339796661914,3.4795704215010383,3.1219052846488102,0,10.898344316684506,-4.511907433491849,0,0
2,173,0,24.51357784609356,20956.43657450653,4.715185585292454,4669,549,39.336360210037704,4.658155335806245,3.1817281087661566,0,9.950201113223235,-3.486422153906439,0,1
5,186,0,28.217339772775127,401276.9716726026,5.908069576008948,1947,187,39.840542300428,2.7185518529706787,3.934468394720317,1,12.90240717028901,0.2173397727751265,0,3
2,62,0,17.85092521114589,210552.59869289206,6.600191198085958,3345,318,39.38106032611651,2.1769597191531522,3.122965100099822,1,12.257490775916624,-10.149074788854112,1,2
3,113,0,25.712942451123876,27605.250514798816,4.852580635134798,4587,474,38.58396326664493,4.1091080842074685,2.8148980503439587,0,10.225761269656095,-2.287057548876124,0,0
1,182,0,28.070782484784385,14137.970568244948,4.406404292229958,3770,445,39.01121066826082,4.19315730950871,2.932357512788223,0,9.556619404980603,0.07078248478438454,0,0
2,150,1,33.573718487080356,35163.15318946016,5.546187386155298,3155,438,38.85350934819641,3.725100474297262,2.9766781584941446,0,10.467754028934431,5.573718487080356,0,0
5,128,1,21.46449049391831,52582.770423947746,5.176838096070139,3593,491,38.98115601598042,3.594880852222224,3.3812060269547066,0,10.870143786586723,-6.5355095060816915,0,0
4,260,1,18.9583405037353,70397.63513607263,5.160665756455141,3024,418,39.02994106634058,3.5535536363480023,3.183126778368003,0,11.161914949764766,-9.0416594962647,0,0
2,262,1,26.284762906779736,36904.63850122836,5.0843619222405705,4370,447,38.48809707539432,4.17910352263728,2.9472477647842665,0,10.516092526768787,-1.7152370932202636,0,0
3,104,0,21.775722223644138,10000.0,5.11687239121499,3241,427,38.49672529577254,3.878340633866539,3.0105474378580066,0,9.210340371976184,-6.224277776355862,0,0
1,35,0,34.74870356013081,40284.06095593141,4.455003465496209,2348,490,38.52604471924587,3.8436490602053706,3.4248559816930375,0,10.603711159921776,6.7487035601308065,1,1
3,72,0,12.429344173506905,270701.36504471104,5.899360850280801,1694,277,40.9596967644488,3.5592559366484906,3.462738676910452,1,12.5087715182373,-15.570655826493095,1,3
1,119,0,28.033413918201262,110654.38804409817,5.810903685879202,4159,521,38.93805952898757,4.345107302870422,3.2140126624141936,0,11.614167001666202,0.03341391820126205,0,0
1,123,0,27.95168461202624,120099.77944188459,5.0795916865291515,3759,429,38.14936966723792,4.608464611528164,3.3551644155291336,0,11.696078171612472,-0.04831538797375856,0,0
3,164,0,31.605245653278715,41232.36836623092,5.316919092436455,4152,482,38.32334702598444,3.6399110760540423,2.9851632294741877,0,10.626978866841153,3.6052456532787147,0,0
1,349,0,20.79267399448627,170989.55571620807,5.284775376980887,3584,565,38.41082063569623,4.44550773822529,3.396392348881192,0,12.049357755936486,-7.207326005513728,0,0
3,100,1,29.824836901292258,13678.009219132304,4.621059788491227,3291,568,38.62144243953265,3.737410730159267,3.0775964329384315,0,9.523544655669534,1.824836901292258,0,0
3,300,0,31.520159015540308,18462.128011420267,4.4816648672718475,3446,494,38.3925928881085,3.4450576247634217,3.134761171039751,0,9.823476778304645,3.520159015540308,0,0
2,275,0,35.62379152864422,20955.33201646704,5.124003289769045,4110,475,38.640937723669694,4.076542752921327,3.121202922394053,0,9.950148404493593,7.623791528644219,0,0
1,260,0,26.801591938341176,49957.89361495884,4.642152939053326,4180,557,38.72552836127457,3.7832320365915177,3.1073813067121168,0,10.818935801920729,-1.1984080616588244,0,0
1,120,0,28.25153687573909,35420.91427193735,3.851710439126602,3620,441,38.799688741440065,3.966975530899123,3.2834028398901354,0,10.475057723311354,0.25153687573909167,0,0
5,62,0,30.62130117304903,1320351.0565569072,6.097624473772016,3319,288,39.56599785879758,3.5383693317886924,2.86358735913338,1,14.093408211140657,2.62130117304903,1,2
3,210,0,24.28507446140478,10219.219494423765,4.692352734613253,3788,451,39.174695879111425,3.334924519976343,2.903269583913888,0,9.232025490432694,-3.714925538595221,0,0
1,152,0,23.73060166090114,30206.940220571145,4.9687763375783,3852,516,38.26880163399115,4.077033667524933,3.2305425620017574,0,10.315826985589187,-4.26939833909886,0,0
2,225,1,28.44844964855994,68667.69214579755,5.042989620525316,4352,491,38.94783509859282,3.398297835613454,3.2321199607899627,0,11.137034093154195,0.4484496485599401,0,0
5,206,0,26.85942360237603,29701.51266781854,5.237159447211997,3730,453,38.06113997512784,4.012222333794186,3.3529376018357997,0,10.298953255070204,-1.1405763976239705,0,0
4,135,1,28.649437092615322,200000.0,7.120768799717615,3592,236,39.08125560782064,3.1446889062457433,3.321320014084575,1,12.206072645530174,0.6494370926153223,0,1
1,139,0,21.89307646035318,31636.739311649068,5.224581334859839,4306,505,38.83014833519902,3.910187351396767,3.2853252507968937,0,10.362074360681241,-6.1069235396468216,0,0
2,272,1,31.476674543009437,82714.94167264468,4.65999523224691,4123,524,38.619909824366545,3.823946291145231,3.0351735611954,0,11.323155537880313,3.4766745430094375,0,0
1,42,1,31.770354680780233,33394.884504472815,4.984304200767643,3366,479,38.74288668812638,4.109227385210985,2.8700753448693175,0,10.416158008686105,3.7703546807802333,1,0
2,44,1,27.96792849111234,16429.727131982094,5.103955551017665,4005,533,38.47915432541067,3.5398806104450027,2.9359278740027746,0,9.706847602979956,-0.03207150888766108,1,0
3,371,0,35.532132981293984,36838.39200383709,5.209234007405438,3421,440,38.18905919575825,3.7688880935295366,2.821979250019215,0,10.514295841312324,7.532132981293984,0,0
3,84,0,25.880870825939617,553057.3102862798,6.543261530030332,1526,406,38.82468219333669,3.170676909294969,3.478514101083596,1,13.223216910372107,-2.119129174060383,1,1
2,400,1,26.716913324685944,102309.50364989115,4.722157274384655,4130,526,38.5931747677039,4.02829089867899,3.5343269322732542,0,11.535757847428231,-1.2830866753140562,0,0
1,66,0,13.73012429775141,1489429.4655418138,5.82838324487392,3670,321,40.42052706242346,4.224472344831453,3.389981185572683,1,14.21390369556092,-14.26987570224859,1,2
4,285,0,18.349716350798566,42670.285838228716,4.319474600412386,3316,497,38.47729229883364,3.968479597521775,3.0851751839565,0,10.66125807496975,-9.650283649201434,0,0
5,125,0,33.676158986202694,64695.58890672477,4.393499550100437,3425,529,38.65320734780104,3.3957559912290867,3.3767176240455026,0,11.077448300525297,5.676158986202694,0,0
3,186,0,29.586469340451455,112135.81905321135,4.797408922815,4390,514,38.51017311562958,3.6661835987573275,3.0323680422329695,0,11.62746608570468,1.5864693404514547,0,0
3,111,0,21.55472779458999,200000.0,7.209579656414123,2496,442,39.83565731639852,3.1306623492353762,3.207668049306276,1,12.206072645530174,-6.44527220541001,0,2
3,114,0,28.07005103984941,12521.187213397377,5.661402297093873,3813,536,38.71797867932506,4.23556757062532,2.970774177052348,0,9.435177465509678,0.0700510398494103,0,0
4,37,0,21.875797933304067,392991.78203620715,6.374536163924942,1839,293,39.854310356842284,2.804133534002684,3.5435256959093597,1,12.881543979783418,-6.124202066695933,1,3
5,87,0,35.942073952278676,49178.461752485164,5.0062548760113295,4867,538,39.082576421580704,3.9537830470252686,3.1900614945863746,0,10.803211037373032,7.942073952278676,1,0
2,217,0,31.482271919330483,79107.28790945216,4.735424290835764,4390,482,38.69601686925707,3.9627979880962223,3.065471759138377,0,11.278560284902845,3.4822719193304827,0,0
3,397,0,24.65675562990752,32593.047557443875,4.299981624941822,3108,415,39.03331470766673,3.86783932308539,3.4905032090216763,0,10.391854279501478,-3.3432443700924814,0,0
2,304,0,18.595234743049716,29436.52920585797,5.055899413355079,3832,513,38.54604856808788,4.483418799812191,3.1437137369855117,0,10.28999167207003,-9.404765256950284,0,0
1,94,0,18.98164323449435,46834.89032415125,5.153461941306824,3274,444,38.59728914207285,4.14326224872464,2.982846709319357,0,10.754383723890756,-9.01835676550565,1,0
3,32,0,15.095890652409576,200000.0,7.7012616130820195,2413,278,39.60034726261731,3.4260200054151433,4.217289861376876,1,12.206072645530174,-12.904109347590424,1,3
3,325,1,24.038410230450843,29844.81764162897,4.784278893689194,4008,396,39.04437703113528,3.505704181522803,2.7272117823514512,0,10.303766490402444,-3.961589769549157,0,1
2,281,0,23.563681237206872,89010.98518849039,5.342735084408938,4261,431,39.07009891492111,4.222196077185857,2.5618874028290475,0,11.396515070181696,-4.436318762793128,0,0
3,29,0,36.48498732647354,89062.93385209137,4.5858966284331455,4862,511,38.837497205953575,4.072933230147992,3.0337662658963795,0,11.39709852075497,8.484987326473536,1,0
3,34,1,14.69145461517177,91531.81330995682,5.267590979752384,3928,539,38.51361906011187,3.80276056984679,2.921365873979734,0,11.424441877282302,-13.30854538482823,1,0
3,174,1,28.916970300808856,54253.585805972594,4.844669882750926,4051,528,38.70982397630648,3.8589432301117474,2.8133567759783418,0,10.901424367024289,0.9169703008088561,0,0
3,133,0,34.224188246566214,34970.80790353735,4.982398365158521,4360,521,38.78880128008662,4.20667953503326,3.191939904019223,0,10.462268932551133,6.224188246566214,0,0
1,35,0,16.628448313258378,216200.62894419447,6.262665158720577,2646,310,38.814592659669316,3.1362437478578222,3.4097839100064715,1,12.283962093268094,-11.371551686741622,1,2
2,104,0,28.416373147573985,13589.373977521622,4.947049891531643,4714,427,38.37135468102155,3.9812548780268964,3.2309237657100627,0,9.517043441148305,0.41637314757398514,0,0
3,152,1,31.180896573386125,43907.919493169895,5.038814463339957,3485,483,38.887881063012955,4.145656389134472,2.9116051237875586,0,10.689849981271088,3.180896573386125,0,0
5,38,0,22.71317492609567,200000.0,6.17564202690107,2445,263,39.08991727358522,3.325979352400192,3.6325779093684143,1,12.206072645530174,-5.286825073904328,1,2
3,33,0,21.52191019359801,57473.00107093962,4.577223940109209,2480,479,38.54637697862536,4.118979763989052,3.003437059210374,0,10.959070569921566,-6.478089806401989,1,1
5,97,0,27.867261393145778,39094.460676802635,5.18794776174634,2658,459,38.88399709811426,4.329155362744503,3.230367160852183,0,10.57373606526721,-0.13273860685422179,1,1
4,98,0,33.948647945423126,22378.058245386495,4.801086742653709,4443,488,38.05758226637094,3.842491125369566,3.3992313922425486,0,10.015836215161066,5.948647945423126,1,0
1,40,0,28.413458152006083,28049.02635620295,4.274761862790169,3439,418,38.68210526399637,3.4521064459587194,2.9793554957820194,0,10.241709199339594,0.4134581520060827,1,0
3,221,1,30.172704648176612,42301.39209486059,4.922958013594005,3519,441,39.32642579031604,4.1451627945999645,3.2165074049103946,0,10.652575274536831,2.1727046481766124,0,1
3,188,0,24.114817573979153,49262.38008668298,4.990345893395287,5030,493,39.060795193237645,3.7750361781032598,3.0094348804099385,0,10.804915987329943,-3.8851824260208474,0,0
4,145,0,39.75964171498079,15765.934995619653,4.841298671859273,4956,457,38.43739985828492,4.380243118657266,3.4525090796521005,0,9.665606878537629,11.759641714980788,0,0
2,98,0,29.839183436042177,47620.23014686345,5.177723150576856,3661,450,38.71358584689775,4.3730564612302025,3.3878820045704,0,10.771012953016648,1.8391834360421768,1,0
1,130,0,34.61141970667733,35243.94495172723,5.515552270425988,4378,428,38.73935831036618,4.699541034318909,3.330475734728201,0,10.470049019066414,6.6114197066773315,0,0
3,80,1,22.28426108576683,39889.918505137524,4.522298912608851,3720,448,38.31699250438213,3.61175515605203,3.3583224605509647,0,10.593878901907582,-5.715738914233171,1,0
3,41,0,21.565836602634217,359099.36423520907,5.261709481632488,3015,326,39.853068097864835,3.38908103418461,4.113379455451586,1,12.7913544097732,-6.434163397365783,1,2
4,115,0,26.020951072680553,383160.29520972515,6.3652996312938495,1826,292,39.232145733351764,3.1066518897045805,3.8992341873963263,1,12.85620870595724,-1.9790489273194467,0,3
5,131,0,18.643346900705126,200000.0,6.593263515731623,3149,485,39.48241042762584,3.2082092861186804,3.9339576898495805,1,12.206072645530174,-9.356653099294874,0,1
2,18,0,14.78852881935634,259850.88797261933,5.601538324211349,2030,221,39.936407640163694,3.789901117404132,2.8,1,12.467863237681545,-13.21147118064366,1,3
4,79,0,24.027993956800607,17640.878251764258,4.695274718000096,3541,483,38.74986390523253,3.2459517664741138,3.411133503568843,0,9.777974115836406,-3.972006043199393,1,0
3,95,0,26.856419963180198,42351.52363057659,4.885742143431558,3571,437,38.33043572151727,3.9999766607379557,3.2036890035111307,0,10.653759676542286,-1.1435800368198024,1,0
4,126,0,23.377578423460008,19819.11588074946,5.204106464002516,3432,484,38.88645779222996,3.4768169932570965,3.044786500578414,0,9.894402199459646,-4.622421576539992,0,0
5,174,1,12.98858462143809,337329.13674098114,6.0392348276175625,3184,421,40.099166541632826,2.427319655450551,3.362336290515053,1,12.728814399592892,-15.01141537856191,0,1
5,47,0,34.573056847883514,12015.01155052444,4.901986418373505,2992,575,38.67663747983182,3.488686677675992,3.160150586743436,0,9.393912109512133,6.573056847883514,1,0
2,80,0,29.90439592095158,10775.304030783185,5.058800347348254,3805,503,38.1000315250837,4.075972211586351,3.196691189964467,0,9.28501213088786,1.904395920951579,1,0
3,114,0,30.05979673052117,10613.40362401442,4.582274288269025,3547,459,39.07182330035336,3.0083020641526987,3.1643284026000975,0,9.269872974133959,2.059796730521171,0,0
2,144,0,35.36366232261392,44858.280043654224,4.8607980408316065,4879,515,38.67418074583281,3.7252493685048376,2.8708834967913974,0,10.711263466805393,7.363662322613919,0,0
2,5,0,23.779019723358616,959808.5052656544,9.0,1579,337,39.30448272767503,3.785884468128065,3.2276464870005133,1,13.774489069864888,-4.220980276641384,1,3
2,212,0,30.16091536418052,37474.40176651107,4.149280708839066,2744,506,38.1845630615109,3.6982910975312846,3.355953370799229,0,10.531413359307985,2.1609153641805214,0,1
1,121,0,31.492511582229582,16543.663684860872,4.887690086832133,3381,469,38.65804070202038,3.69108293665206,3.3617380991544294,0,9.713758448575227,3.4925115822295822,0,0
2,171,0,25.157407896845033,55989.598469015305,4.957791135206106,3563,502,38.89637089451545,3.5597030795261295,3.1621110292505348,0,10.932921210840448,-2.842592103154967,0,0
2,349,0,23.464920086020598,31510.163924259872,4.492759579360476,3924,508,38.12544688128596,3.5739431467461515,3.4500787475209735,0,10.358065437031025,-4.535079913979402,0,0
2,261,0,27.161142368328164,19361.40279423189,4.598898634025656,4286,505,38.711818159967166,3.168549694520306,2.8387325111591637,0,9.871036816585333,-0.8388576316718357,0,0
1,88,0,29.867700511905145,90804.27267637994,4.902855417261477,3049,543,38.53717748373833,4.142280532386771,3.120226784712126,0,11.416461619389558,1.867700511905145,1,0
4,36,0,24.356489570975924,34342.12607212075,4.905174824864062,3967,438,38.39963448972066,3.448229255383355,3.2047109012186623,0,10.444128044943847,-3.643510429024076,1,0
2,32,0,23.64748051156949,217624.48299212204,5.416214980667994,3745,241,39.959045658147744,3.409059448491915,3.7181189417968517,1,12.290526301385288,-4.352519488430509,1,2
4,147,0,25.71535953568216,42191.525287284814,5.323437385361332,4684,406,38.307009896839354,4.250790010071635,3.3249638389110836,0,10.64997465728036,-2.284640464317839,0,0
1,128,1,26.70266980519895,195000.0,4.653042039932211,4392,429,38.755293482906836,3.8432560411037424,3.6247355941660646,0,12.180754837545884,-1.2973301948010487,0,0
3,28,0,28.834797622263487,117882.91525906193,4.325475616527747,3934,521,38.304155567715,3.5732185528761344,3.441985110604504,0,11.677447167281002,0.834797622263487,1,0
3,208,0,26.21613948656045,48630.06152704187,4.744153957837939,5439,520,38.70707732946988,3.356022384737458,3.2323814392551893,0,10.791997168604555,-1.7838605134395493,0,0
5,150,0,30.110166068700988,10000.0,5.278061004052132,4371,501,38.71387802918132,4.752085711180185,2.6624264963013453,0,9.210340371976184,2.1101660687009876,0,0
5,117,0,21.465388564746345,211325.6389500064,5.199776006402702,2673,389,39.61848538169583,3.3969201008413923,3.6390293874378417,1,12.261155535334526,-6.534611435253655,0,3
2,99,0,22.672128449069575,47701.0976286244,5.1306345234913335,4621,530,38.7125538581779,3.1061004643277403,3.4726748769300553,0,10.772709687693954,-5.327871550930425,1,0
1,33,1,16.033943679377877,35680.744613530675,4.916768700625444,3828,495,38.74940664796154,4.268957045061827,3.388710475542044,0,10.48236645568949,-11.966056320622123,1,0
1,198,0,29.13049063398019,37085.93761915556,4.474447574633203,3838,462,38.216372244846646,4.433064371206229,3.1680530113672822,0,10.520993136826796,1.130490633980191,0,0
1,59,0,26.722308573320703,15980.709894321622,5.46308988841923,4253,481,38.706630620585116,3.4455836943799385,2.9289692314197366,0,9.67913764225856,-1.2776914266792971,1,0
4,114,0,28.773516953879103,539024.9173955244,6.161374270307813,3925,301,39.43855954181141,3.211625020747126,3.4922009785716894,1,13.197517077756793,0.7735169538791027,0,2
5,259,0,29.760397768534677,10000.0,4.377479935011275,3729,438,38.627698107333195,3.8353908888071286,3.5899428171103183,0,9.210340371976184,1.760397768534677,0,0
1,327,0,23.199569730000377,16912.134762064783,4.791860513183726,3164,544,38.62119130040571,3.5454324098703673,3.293824747768765,0,9.735786676506889,-4.800430269999623,0,0
1,132,0,21.084382026818098,337880.5816595988,7.481170657471825,2780,305,39.92759655432276,3.058566324349734,3.348640672174824,1,12.73044780333752,-6.915617973181902,0,3
1,168,0,24.607355150799293,590578.5245472122,7.181680252996252,2156,261,39.778847034830385,3.274562827727824,3.7814513482188894,1,13.288857885536721,-3.392644849200707,0,3
4,175,1,32.620871748218576,25580.370195493535,4.777231106464954,4557,430,38.86952751271988,4.319635611593403,2.710371101611238,0,10.149580547095884,4.620871748218576,0,0
4,94,0,35.87105001920944,16310.04102827268,5.225550877785235,3876,471,38.76839139104282,3.2393757375911623,3.3490106667361,0,9.69953621114057,7.8710500192094415,1,0
1,82,1,29.35412174477342,29228.980616575533,4.925661465069105,3137,447,38.32038469227895,4.5461474710044705,3.368328972807946,0,10.28291598293594,1.354121744773419,1,0
2,94,1,20.52296874981485,33460.23192739672,4.740952324371095,3436,491,37.8,2.8302775815892485,3.6685071199362533,0,10.418112905999061,-7.477031250185149,1,0
1,293,0,29.23064211332161,11845.017369781746,4.801770105371591,3576,500,38.878554725782664,3.2886364658239167,3.233245658540333,0,9.379662583014921,1.2306421133216112,0,0
3,104,0,33.619313256802705,53553.7009345827,4.262779993505794,4041,492,38.37275221381309,3.647974640634807,3.473170568460124,0,10.8884401852447,5.619313256802705,0,0
2,113,1,19.162541323586957,195000.0,3.9433787424137496,3341,434,38.54456918249374,3.9803102439491718,2.885930136173908,0,12.180754837545884,-8.837458676413043,0,0
2,17,0,27.567676317429942,23721.917867494278,4.865383561658725,4297,384,38.25804638481498,4.143863394401973,3.3567321403903017,0,10.0741547042906,-0.4323236825700576,1,1
3,12,0,19.874448686543506,25840.50304384737,5.046917952883163,4373,455,39.11142638806772,3.40766136811561,3.2209051945381786,0,10.159698425348198,-8.125551313456494,1,0
1,182,0,24.64106338841657,25425.111478211977,5.665297311806266,3453,478,38.29774734445727,3.389933397864701,3.0080011277590124,0,10.14349260549759,-3.358936611583431,0,0
4,321,1,18.49565947394977,136251.10078062373,4.9051625844028806,4762,506,38.98725452030846,3.6496004084890687,3.0668105309079134,0,11.822254791616698,-9.504340526050228,0,0
1,71,0,18.99404122896247,200000.0,6.094446126645366,1266,361,39.37130698174851,3.521554567546262,3.56294935228802,1,12.206072645530174,-9.00595877103753,1,3
3,220,0,35.02402275967761,13200.227742783538,5.189558180487016,2973,532,38.84205826635654,3.6484860757538047,3.406903031267511,0,9.487989361666804,7.024022759677607,0,0
4,147,0,23.62509472325794,16321.335185402968,4.601251744727176,2964,471,39.33644525850018,3.4037355464061223,3.1269087306383896,0,9.700228438002675,-4.374905276742059,0,1
2,172,0,26.569185757907995,28052.46885064192,4.8804756271020775,2441,544,39.079190612369736,4.412169813356142,3.1761289504420853,0,10.241831923143321,-1.430814242092005,0,1
1,94,0,20.16881160097488,10000.0,4.707277225352533,3767,470,38.866248801143485,4.4698229053419105,3.169117832548137,0,9.210340371976184,-7.83118839902512,1,0
2,113,0,21.765737420664458,21057.294338349642,4.422215281232051,4056,518,39.33356297795199,4.0605304376038,3.2016361458411677,0,9.955002303471975,-6.234262579335542,0,1
3,307,0,26.428644522491123,29071.215241541657,4.223079505387268,2764,552,38.57307351750709,4.629313541949969,2.7746045474418186,0,10.277503796653761,-1.5713554775088774,0,1
2,363,0,24.557458963573218,29109.67522895357,4.660480749045473,3167,506,38.63617810954431,4.114048772204024,3.3102333240508686,0,10.278825879994285,-3.442541036426782,0,0
4,184,0,30.753565915604796,20163.633843381915,4.455610666489528,4316,511,39.221155444927604,4.166605266232819,3.1528554047998254,0,9.911635956109949,2.7535659156047956,0,1
3,192,0,24.473151975274373,53238.58296983536,4.749660003337799,3562,479,38.51857542178176,2.7998659415571288,3.3356500510934604,0,10.882538656261438,-3.526848024725627,0,0
3,48,0,32.4940951091839,157901.94645925166,4.821292263016778,5105,467,39.072171030952646,3.600181543945289,3.2757684079803475,0,11.96972952733211,4.4940951091839025,1,0
1,47,0,18.69830103905944,195000.0,5.107802466192233,4126,526,38.588942613940866,4.290505604717323,3.1144311170823262,0,12.180754837545884,-9.30169896094056,1,0
3,175,0,25.90947765213904,73249.21535626402,4.7700366727981445,4537,447,38.70832360833198,4.194037423189046,3.4178685503012005,0,11.201622814962064,-2.0905223478609614,0,0
4,159,0,28.27989142269885,26305.71509767049,4.694554915165461,4431,495,38.62705658009142,3.490183265515683,3.10018452080847,0,10.177541498652676,0.27989142269884937,0,0
1,11,0,7.490279606295605,333746.24424336024,6.217587285945278,2643,361,39.09912745473099,3.318583896699065,4.139565588472336,1,12.718136235429863,-20.509720393704395,1,2
1,40,1,17.505131360799748,36858.26392924083,4.937775897149312,3064,473,38.59438726468261,3.7229999595173124,3.2617461592113663,0,10.514835131070692,-10.494868639200252,1,0
3,274,0,29.18861200460178,34433.954680213305,4.396796211037582,4117,450,38.89402386450989,3.225525653486818,3.3719577081329897,0,10.446798411200723,1.1886120046017794,0,0
3,287,0,24.10467659531273,28503.476235296384,4.565444466472343,2588,417,38.65621391050118,4.068394581538364,3.077966772496106,0,10.257781331986914,-3.8953234046872716,0,1
2,145,0,26.207877513445794,906123.6232987733,6.730093455230994,1514,350,39.57052371560283,3.300414721809712,3.7235787432070135,1,13.716931025273867,-1.7921224865542058,0,3
1,68,0,25.18459677357549,10051.770637161488,5.56717054623027,4049,516,38.61753888790715,3.946490786640772,3.293686715465454,0,9.215504080770993,-2.815403226424511,1,0
3,118,0,21.896399138065664,38131.70251516761,4.777614209872577,3133,426,38.80449500238035,3.868415191125675,3.1937839422679075,0,10.548801302134585,-6.103600861934336,0,0
5,57,0,24.039295008284196,28293.74014576584,4.8448240943248715,3701,498,39.323952021498606,3.951261105116584,3.3667839626388076,0,10.250395862901136,-3.9607049917158044,1,1
2,134,0,28.100153987607495,23829.08115070251,4.868132417223075,3592,439,39.200129549484686,4.179677236370741,3.478308642301434,0,10.078662010839214,0.10015398760749505,0,1
2,164,1,24.318308815295964,146313.43461611192,4.576392815682705,3110,515,38.68488058195066,4.481528395661261,3.3108066452500737,0,11.89350641202055,-3.681691184704036,0,0
5,96,0,25.556234681136157,13033.006036960227,4.8402680885070914,3466,443,38.340719649913005,3.382312678576413,3.0431640258491384,0,9.475240344736338,-2.443765318863843,1,0
3,103,0,33.256834682629375,88875.28597531602,4.130135349772815,4860,517,38.682959455212625,3.5657913680525652,3.3772420963562064,0,11.39498938482544,5.256834682629375,0,0
2,49,1,25.061771475817697,62833.13787823214,4.707808359579486,3468,506,38.57309263785413,3.4441549530237867,3.218582999631772,0,11.048237886505989,-2.9382285241823034,1,0
3,112,0,25.338158218866905,54429.301880148334,4.685497044104562,3407,523,38.78241480451975,4.629334625446113,3.4707342180452088,0,10.904657925333652,-2.661841781133095,0,0
4,400,0,31.91133102044153,18963.054695926585,5.022625066840218,4235,490,38.30454096221848,4.068349843675072,3.5145229872117207,0,9.850247875486119,3.91133102044153,0,0
